Review text,Ratings,label
Gd product... MORE,4,1
Poor quality shuttle breaks in single day MORE,2,0
good  quality MORE,3,0
it's not good quality MORE,2,0
Nice product and speed delivered.... MORE,5,1
Nice one!!! MORE,5,1
good excellent performance. MORE,5,1
Best shuttle for intermediate level.. MORE,5,1
Superb product in this price. Really all shuttles are good . Too good in this price. MORE,5,1
Great product with very good price MORE,5,1
Very poor MORE,1,0
Good product...lasts two days of powerful games MORE,5,1
Good quality but high rate MORE,1,0
Great value for money deal...on time delivery and cheapest in the market MORE,5,1
Good product MORE,2,0
fine MORE,4,1
"Checked the product on the official site. It is genuine. I am more pleased by the quick delivery, within 2 days. Excellent service. MORE",5,1
Looks not genuine MORE,1,0
Good one👌 MORE,4,1
The head of the shuttle usually break after a few matches. MORE,2,0
Worst shuttle by flipkart services MORE,1,0
Everything MORE,5,1
"Amazingly quick delivery, didn't even take 12 hours MORE",5,1
Good quality shuttle with a long lasting quality. MORE,5,1
Excellent condition and product MORE,5,1
Original shuttles. MORE,5,1
excellent shuttle. MORE,5,1
Superb for regular practice. Good accuracy and appropriate weight. MORE,4,1
Quality not acceptable MORE,1,0
In nylon shuttle s 350 or 300 are ok best MORE,5,1
very good quality MORE,4,1
This is durable shettle MORE,5,1
"The only reason I bought it online was beaucse if the price. Quality is good as any mavis 350 shuttles. If you find within 700 Rs, go for it MORE",4,1
Good one and lasting MORE,5,1
very nice product marvis 350. MORE,5,1
Durable MORE,5,1
it's awesome MORE,5,1
Gud product.. Thank you flipkart.. 👍 MORE,4,1
I use it everyday for 1 hour and it last for 1 week MORE,5,1
good prdt MORE,4,1
Wrost item MORE,4,1
It is a okay product. The cork at the bottom wears out soon and the top part gets torn too soon. Have doubts whether it is original MORE,3,0
100 percent original shuttles from flipkart at very good price. MORE,5,1
Fentastic MORE,5,1
Ultimate MORE,5,1
Fantastic MORE,4,1
Good one and original. MORE,5,1
Not good for good players MORE,1,0
Good  quality . MORE,5,1
Shuttle is good overall. MORE,4,1
Hmmm.. Good MORE,5,1
Great product... I'm extremely happy with the product... A great buy indeed... MORE,4,1
"One of the best shuttle for intermediate players, slow and steady. MORE",5,1
I have bought it twice and it is really cool. Worth buying online. Especially when there is offer MORE,5,1
Average quality of shuttles MORE,4,1
Product not delivered ontime MORE,3,0
i am happy MORE,5,1
Flipkart service is good but the product quality is not good it is damaging at the bottom MORE,3,0
It's very good MORE,5,1
Gud productFast deliveryBest price 710 MORE,5,1
Good buy!! MORE,4,1
I am all ways buying this shuttle from this seller only and I am all ways getting  good product but this time I got two defective shuttle in  which base was cracked and delivery time was also very much it had take near by one week(8days) to deliver . MORE,2,0
Mavis 350 best for out door playIt is durable can play 40 games MORE,5,1
its cool MORE,4,1
These are best MORE,4,1
this is nonsense product . He cheated me MORE,1,0
very fast MORE,1,0
Not of good quality.. MORE,2,0
Economic sir please very good very economic everybody go for it nice MORE,5,1
Good one to buy MORE,3,0
Nothing to comment on product. But the package was not that great MORE,5,1
Awesome item for this price. We play on hard surface in our housing society.... We hit a lot of smashes.... We can play with 1 shuttlecock for 4 days maximum. MORE,5,1
a good onewe played continuously 15 daysvalue of moneysatisfied with this product MORE,4,1
Suppar prodect MORE,5,1
"This one was not seems to be original, flight and speed variation was there compared to the original . MORE",5,1
Good quality.... Good flight... Last for 4or 5 games with same flight and speed.. MORE,5,1
Superr MORE,5,1
Good quality but  the shuttlecock got destroyed in an week MORE,3,0
It sucks I've got 6/6 shuttles Worthless piece of junk MORE,1,0
Its very niceI book anything MORE,5,1
"It a nice one  No wastage of money , right utilization of money MORE",5,1
The packing is very good and the rate is moderate MORE,5,1
Original. MORE,5,1
Ya good MORE,4,1
Original product I recommend. MORE,5,1
Some better MORE,4,1
"Good, original product MORE",4,1
Supper duper MORE,5,1
Seem to genuine ones.. MORE,4,1
Good product and service MORE,5,1
Best Deal on proven product. MORE,5,1
Thanks to flip cart for before expected delivery MORE,5,1
Best one... worthy for money MORE,5,1
Good but in the add  you have given mavis 350 1/2 Doz +3. Where is+3? MORE,4,1
Best product.....no need to confuse....just buy it.... MORE,4,1
Fast deliveryOriginal productReasonable price MORE,5,1
"he say first 620 , and amount take 700 MORE",4,1
Good produt MORE,2,0
Its good in flipkart as its easy to order any thing. MORE,5,1
"Worst product, wrong item send MORE",1,0
It was delivered before time thanks MORE,5,1
Nice product ....I am really happy thanku Flipkart MORE,5,1
Not looking genuine MORE,5,1
Best quality for tis rate MORE,4,1
Best quality 👍👍 MORE,5,1
We play badminton on tar road. This shuttle is very durable and lasts a week on the road. Previously we used to use mavi2000i that used to spoil in 2 days. MORE,5,1
Good shuttles and affordable price MORE,5,1
Super quality good product MORE,5,1
Great quality!! MORE,5,1
One of the best shuttlecock ever usedMust buy for everyone MORE,5,1
It's great experience to buying yonex 350 from flipkart .flipkart five awesome offers MORE,5,1
"Good product ,I think it's original brand MORE",5,1
Product is good but price lil high. Waiting for sale season. MORE,5,1
Nice shuttle. Thanks Flipkart for good packing and timely delivery. MORE,4,1
It's was totally original mavish 350 thanks a lot MORE,5,1
Best from Flipkart MORE,5,1
Received a completely different item of cheap quality. MORE,1,0
Best hai bro... MORE,5,1
Best shuttle fr outdoor.   . I love it MORE,5,1
This is  an imitation of original mavis 350.I have been playing with mavis for 10 yrs now. MORE,1,0
Good for indoors! MORE,4,1
This product is good and dilevery boy also good......... MORE,5,1
Product as expected and displayed.... Thankyou MORE,5,1
Best in Quality. MORE,5,1
Quality is poor.  Few are not good at beginning. MORE,2,0
Very disgusting product . MORE,1,0
Solid MORE,5,1
ee recived the orginal one nice.. MORE,5,1
Good product by yonex MORE,5,1
Best shuttle MORE,1,0
Nice price MORE,5,1
Nice and genuine product MORE,5,1
Good product but rate is high MORE,5,1
Default product delivered by your company MORE,2,0
Great.. MORE,5,1
ideal for beginner and intermediate level players. Lasts longer. MORE,5,1
Nice Product... MORE,4,1
Not so good...very poor quality. MORE,1,0
Good productBut doesn't have life for long time 🤣🤣 MORE,4,1
very bad quality MORE,3,0
Gud to play MORE,3,0
Using the 1st out of 6 shuttles. So far so good MORE,3,0
Few shuttles are not good. MORE,2,0
It came very soon I really appreciate MORE,5,1
Nice durability MORE,5,1
Best shuttle in good price MORE,5,1
The product was well packed n contained Mavis 350 shuttles only n were brand new. Delivered with 24 hours. Happy with the purchase MORE,5,1
Nice very good product MORE,5,1
Good packing and delivery. Product original and Yonex 350 always better to buy  for senior players MORE,5,1
"Fast delivery, good packing and 100% original MORE",5,1
gvry gd product MORE,5,1
Mavis 350 good but Coriyar not good every time ask money MORE,5,1
Best badminton experience ever. MORE,5,1
Its a proper professional shuttle and doesn't deviate much in the open area with the wind pressure MORE,4,1
I loved it MORE,5,1
"Shuttlecock quality is okay, lasts only for 2-3 games (doubles/21 point) after which it wobbles MORE",4,1
Thanks to Ekart boy.. good service MORE,4,1
Good product buy less than 650 MORE,5,1
good price MORE,4,1
Nice product and the shuttles are super MORE,5,1
"Nice one, go for it. MORE",5,1
90% ok MORE,4,1
Delivered within one day . Good MORE,5,1
The product is awesome and the delivery boy delivered the product on time and he was very nice person. MORE,5,1
Best price in all yonex suttle MORE,5,1
suits our group... MORE,5,1
Not bad... MORE,3,0
I felt difference in shuttle quality comparing with offline store..I doubt product authenticity.. MORE,1,0
"Genuine and good product, Best Service by Flipkart MORE",5,1
Mst awom product MORE,5,1
Thanks. MORE,5,1
Nice one with affordable price MORE,4,1
I am satisfied with ur service MORE,5,1
Best for professionals MORE,4,1
It is good in qualityPerformance is goodBut life time is short MORE,4,1
Great suttle by yonex MORE,5,1
Good quality product thanks for yonex MORE,5,1
Its good for professionals.. for beginners it will have less life.. u can get it running only for 3 days.. MORE,3,0
As found as expected MORE,4,1
This is worth buying trust me!. MORE,4,1
Most durable product MORE,5,1
Good and delivered as mentioned MORE,4,1
Timely delivery and product as expected MORE,5,1
price is lower than other sellersbut it is slower than mavis 10 blue cap MORE,4,1
nice product MORE,3,0
Product is original & genuine. Simply super b.Thanks to flip kart. MORE,5,1
"Worst product delivery from flipkart, flipkart is not bothering about customers, it's simply delivering unsealed and used products. MORE",1,0
Nice product at lowest price.. MORE,5,1
Good shuttles. MORE,5,1
excellent product at low price...genuine... Loved it... MORE,5,1
Fabulous product MORE,5,1
Best shuttles... Used for pro tournaments.... 1 shuttle can be used 2-3 days (rough use) intermediate play MORE,5,1
Satisfied with the quality. Good product. MORE,5,1
nice and gud product no damage gud MORE,5,1
"5star for flipkart delivery. Order placed at 7.30pm, shipped at 8pm, delivered next morning at 10am. #bangalore Thumbs. Up to their logistics. Product is original MORE",5,1
Very good quality was supplied MORE,3,0
Nice one.. as quality concerns old dated manufacturing MORE,4,1
Good quality shuttle. Original MORE,5,1
Original product good quality 👍 MORE,5,1
packaging was very pathetic. the box containing the shuttle was deformed. proper packaging was required i guess. MORE,2,0
Very nice to play MORE,5,1
Good one.... MORE,5,1
"The seller is good, the product was new. And delivery was also on time. MORE",5,1
Nothing MORE,1,0
Good quality product!!!! MORE,5,1
Waste MORE,1,0
It's Good MORE,4,1
Cork not good MORE,4,1
Top class MORE,5,1
It is not good so very lose MORE,2,0
Good pankig MORE,5,1
Product is good. Improvement required in delivery time. MORE,4,1
Thank you flipkart for my return and great shuttle to play in outdoor MORE,5,1
Shuttles speed is proper. Quality is not great. Two hours of play n the shuttle is totally in a devasted condition . Good but not great is the conclusion . Would I buy again is a question to think about. MORE,3,0
Original Yonex shuttle. It's flight is good even after using for more than 10 games. MORE,5,1
Too bad don't buy MORE,1,0
Good to purchase MORE,5,1
Good enough for the price MORE,4,1
Best for playing...slightly faster than feather shuttles...but gr8 than other nylon shuttles ... MORE,5,1
Product is not up to the mark..shuttlecocks get tarn in few days itself MORE,3,0
Product is very nice delivery is very bad MORE,4,1
Best ever MORE,5,1
"Arrived on time, good product MORE",5,1
"I think, it is perfect shuttle 4 beginners n regular practice. MORE",1,0
Original product. Great deal MORE,5,1
Stays long .. MORE,5,1
Fast delevery. Item quality good. MORE,4,1
So bad MORE,5,1
Got it for <600Decent product MORE,5,1
Good Product MORE,3,0
Worth MORE,4,1
Wasted MORE,4,1
Love it... MORE,5,1
"Discounted items are really worst. All the shuttle got damaged from cork after 2-3 matches. This happened for all  4, who ordered in similar time. It must be priced around 500 /- for such a poor build quality. It must be recycled cork. Now a days retailer shops are also selling at same price 700/-, better to purchase from there MORE",1,0
Super I buy this offer the price is good 640 MORE,5,1
Low quality product MORE,1,0
Thanku flipkart MORE,5,1
"Mavis 350 shuttles are excellent but if these comes in contact with dewa(water), these don't last for much time. MORE",2,0
"I am using from last 2 year for regular playing, best nylon shuttle.. MORE",4,1
Great one....!!!!! MORE,5,1
"Good quality,delivered earlier than expected date... MORE",4,1
Good product but late delivery... MORE,1,0
Worst don't buy.. all the corks are throttling..Delivering QA failed products MORE,2,0
Thise product too old MORE,1,0
"Though it is mentioned as Yonex, quality is poor. MORE",5,1
"It was a horrible experience for me. First the seller sent a pack of white child playing shuttle of (may be ) ₹20 . That too this was packed in Mavis 350 cover. When contacted , Flipkart told dat, they had no idea why d seller did so despite d fact dat it was  'Flipkart ASSURED'. Anyway they promised to change& they changed it. Relieved MORE",2,0
Good Product! MORE,5,1
very very poor quality MORE,2,0
"Good product and it, s good for out door courts  must buy MORE",5,1
Nice product. Worth for money. Low price. MORE,5,1
Awesome price.. Gud package and authentic product MORE,5,1
good  product  ... MORE,4,1
Super quality....! MORE,5,1
Very gud 1 MORE,5,1
Delivered in right time MORE,5,1
Excellent price MORE,5,1
1 shuttle is almost going  for 10 doubles hard games.but little bit fast as compared to similar model from other vendors. MORE,3,0
Product is good.Service is very fast. Within 2 days I got my item. Thanks Flipkart. MORE,5,1
Such a low quality product. This one is not original Mavis 350 as each cork has not lasted for even a single match. This seller has to be blacklisted by Flipkart. MORE,1,0
It is good and delivered on time but the shuttle doesn't last for even 4 days ...the sticker inside it got out the first day.. MORE,4,1
awesome...... MORE,4,1
I was getting for 640 so i ordered 2. :) MORE,5,1
Fine MORE,3,0
Product is very good. MORE,4,1
"Best shuttles for beginners and good practicing badminton i will always suggest ""MAVIS 350"" for outdoor and indoor as well MORE",5,1
Igood product MORE,4,1
Genuine Mavis 350 shuttle. Thanks Flipkart for such amazing price. MORE,5,1
Nice product. 👍 MORE,5,1
V good MORE,5,1
Good not bad MORE,3,0
Send the product with extra packing as it can not be used if it is pressed during transportation MORE,3,0
Satisfactory MORE,4,1
Soo nice and it is the correct price to buy MORE,4,1
Very good product and reasonable price MORE,5,1
Less price frm mrkt nice prdct but very delay to delivery thts nt gd MORE,4,1
100%pure products that i received MORE,5,1
Product was not good MORE,2,0
Best of Yonex Mavis. Value price & super fast delivery in 1 day MORE,5,1
Excellent product.... thanks Flipkart for fast delivery.... MORE,4,1
NOT BAD ITS REALLY GOOD QUALITY MORE,4,1
Fully satisfied with these order MORE,5,1
Awesome quality and best price MORE,4,1
Very nice product...good quality. MORE,5,1
delivery boy is very nice in behaviour MORE,5,1
Very Good product like normal sports store! All 6 are nice condition. MORE,5,1
Good quality shuttle....lasts upto one week per shuttle even after rough use MORE,4,1
nice bt come to delay MORE,5,1
Good purchase MORE,5,1
it's good product....durability is well. MORE,5,1
Good serviece MORE,5,1
Excellent! MORE,5,1
Product is good.. MORE,5,1
It was amazing Hello flipkart I wany you to tell somthing that my badminton tournament  is coming so please please  give free delivery on yonex voltric 100ld  please please  ok . MORE,5,1
I m very happy to you are service. Keep it up MORE,5,1
Very good.. superb MORE,5,1
I like MORE,4,1
Satisfying product one can easily rely on flipkart MORE,5,1
Original and good product MORE,5,1
Cool product in less price !! Thanks for this flipkart MORE,5,1
Superb shipping..fast delivery...good item at shown...Thanx flipcart MORE,5,1
Its nice and recommend to use it #made in japanVery good quality👍👍👍👍 MORE,4,1
It is good shuttle but costly. MORE,4,1
Perfect flipkstr MORE,5,1
Nice shuttle ..... MORE,5,1
Wow MORE,4,1
I usually buy it from the market and it lasts 4-5 days easily. This time I bought it online and it didn't even last one day. Also the shuttle is much slower than the same bought from market. I feel it is a fake product with exact copied packaging MORE,1,0
Just awasome MORE,5,1
Really good product.....thnks Flipkart MORE,4,1
Best deal .. MORE,4,1
Nice product..4.5 stars MORE,4,1
Smart MORE,5,1
Within 48 hrs delivered good product MORE,5,1
Reasonable price comparatively MORE,5,1
Fast Delivery and Nice Shuttle for beginners MORE,4,1
Cheap and product as described and expected. MORE,5,1
Well in time MORE,5,1
Good quality at low prices MORE,5,1
Got the genuine product MORE,5,1
Perfect pack! Completely packed and sealed box! Very nice. MORE,5,1
Yo MORE,5,1
"Very poor quality , This Time i totally wrong product...i really unhappy For seller. MORE",1,0
For normal play only MORE,2,0
Good buy MORE,4,1
Quality is good ok MORE,4,1
Top MORE,5,1
Excellent..product.. MORE,5,1
Genuine quality. Checked on their official Sunrise website. All shuttles brand new. Top notch. Box was a little squeezed. But shuttles were intact. MORE,5,1
Just great MORE,5,1
Good product. MORE,3,0
Best shuttles in less amount with offer MORE,5,1
Medium Speed.. I bought it for ₹578 on flipkart. If you want more speed go for mavis 300i MORE,5,1
Very good shuttles MORE,5,1
Very nice original product. MORE,5,1
This shuttle is very nice and delivery is also very good MORE,5,1
Good product but worst delivery service MORE,1,0
"Dear all,The reason I gave this product a single star is due to the following reasons. The product authenticity is in question as the box that i ordered lasted very less.max 3 set's. After that it started disintegrating. And the cork came out. Further on comparison with the other  box of shuttle which i purchased from my sports shop gguy lasted for more than 7 games before disintegrating. The colour of both the shuttle on comparison the box from flipkart has a darker green yellowish tin... MORE",4,1
Costly.. quality is okay MORE,3,0
Avarage MORE,3,0
Worst product....Dont buy from flifkart MORE,1,0
Best option to purchase with least price MORE,5,1
Not so much good... ! Kamchalao ...... MORE,3,0
Worst product Dont buy MORE,1,0
nice bt deadly slow MORE,5,1
"Except packing of Flipkart, everything is good MORE",5,1
"Full Bawkbass, waste of money, cant use after playing for 2 hours. MORE",4,1
Too much time taken for delivery otherwise product is excellent MORE,3,0
"Good quality product.Thanks to Ekart,Courier boy and Flipkart for giving this in time. MORE",5,1
Very glamorous shuttles... Thanxx flipkart MORE,5,1
Awesome quality.... MORE,5,1
Not happy with the shuttle s and looks duplicte shuttle MORE,2,0
I  happy with these shuttles MORE,4,1
Delivered promptly. Good quality MORE,4,1
Orginal product MORE,5,1
Awesome product and right time delivery MORE,4,1
Product was as expected MORE,4,1
Old item MORE,1,0
Original Yonex shuttles. excellent flight. MORE,5,1
Super.. MORE,3,0
Got the Product On Time and it is of best quality. :) MORE,5,1
Good and genuine . MORE,5,1
Amazing at 536 rupee MORE,5,1
Very good quality product...the shuttle just doesnt gives up howsomuch you beat it...sturdy enough. MORE,5,1
quality not good.. MORE,1,0
I must say ... delivery time is perfect in every aspect..u delivered two of my product that too and different states...u really deserve these stars MORE,5,1
Nice1 MORE,4,1
"Am not sure if it was original shuttles, the green sticker that holds the cork skin was just getting cut in all. Never had seen such so far... MORE",2,0
It is not original poor quality MORE,1,0
good quality appreciated thnks MORE,4,1
"Poor quality, no use for intermediate n advance d players. MORE",4,1
Great product at less price thank you flipkart .... MORE,5,1
Price too high. MORE,1,0
Packing was not good MORE,1,0
Please rate very to mach.. products very good MORE,5,1
Not balanced MORE,1,0
Best price MORE,5,1
"Good quality, good delivery service. Keep it up. MORE",5,1
Best shuttle.. MORE,5,1
Authentic...go for it I have  got it for only 521...thanks flipkart MORE,4,1
It's a good product MORE,5,1
Good Prodict bt price is the same in retailshops also MORE,4,1
Very gpod shuttle MORE,5,1
NICE MORE,4,1
Good quality original from yonex. I was worried if it comes in white but hopefully they sent me nylon yellow. Thanks will purchase again for Rs.679/- MORE,5,1
It's a genuine product ......and delivery is very fast ...thnx to F cart .... MORE,4,1
Quality is good but are very expensive. MORE,5,1
Good experience MORE,5,1
product is 100% original. delivered fastly than promised date and paking is in good condition for both i am so happy... MORE,5,1
Perfect for professional players MORE,5,1
Shuttle quality is not good. MORE,1,0
I was delivered Mavis 350 green cap just as the product page said. It's a medium speed shuttle which I would recommend for beginners to intermediates. MORE,5,1
It's worthy Excellent piece of cockspurThank to the Flipkart MORE,5,1
Stable shuttle MORE,5,1
SUPER MORE,5,1
Durability...very good MORE,5,1
Awesome as always! Yonex rocks! 👍👍 MORE,5,1
Nice one ........Can get MORE,5,1
Best in quality...good air time and light weight...also lasting well...loved it... MORE,5,1
"Nice shuttle.speed is also fine ,you can also go fr it if are getting it below 700. MORE",4,1
Good but in every packet there is always a defective piece.. perhaps company policy MORE,4,1
Nice quality and came before time MORE,5,1
One of best shuttle... MORE,5,1
"Dont buy products in flipkart, they are not gave any updates regarding product information MORE",1,0
Nice shuttle gud packing MORE,5,1
Best product. On time delivery. Original product. MORE,5,1
Fine MORE,2,0
Nice box nice price MORE,5,1
Shuttle are nice thumps up MORE,4,1
best one in its class. Lucky to get it MORE,5,1
Nice flight of shuttle MORE,5,1
Long time period to delivery otherwise perfect item MORE,3,0
Awesome it seems shuttle will last for ever MORE,5,1
It's come with good prize. Super quality. MORE,4,1
Quality was good and product was genuine MORE,5,1
Good product and fast service from Flipkart MORE,4,1
Good but no better quality MORE,3,0
Good for indoor game MORE,4,1
I recived my product Mavis350 shuttels early but prduct was damaged MORE,3,0
Good buy. Can be 5 star but the tip of the shuttle doesn't lasts long. Otherwise it's great MORE,4,1
"Very good,, up to expectations MORE",4,1
Amazing MORE,4,1
Reasonable price MORE,5,1
Good to play. Worthy product MORE,4,1
very bad quality MORE,5,1
Good quality and nice weight so buy without worry. MORE,4,1
Good product. Better than Mavis 10. MORE,5,1
Yonex mavisgood products badminton MORE,5,1
Packing was not up to mark. MORE,4,1
Nice product it's flight is really very nice. It's delivery time was also very good it came before 1 day day MORE,5,1
Awesome product and delivery services also good MORE,5,1
Very gud product got very low price below Rs.650 MORE,5,1
A nice product MORE,4,1
Met the expectations 👌👌 MORE,5,1
good quality of shuttles MORE,5,1
Great stuff !! MORE,3,0
Nice quality MORE,4,1
Some of shuttle were broken within 2 days usage MORE,4,1
Best......... MORE,5,1
Well packed! Received in a good condition! MORE,4,1
Ok product MORE,2,0
Good n better MORE,5,1
Original product with best price MORE,5,1
Good n genuine product MORE,5,1
Vry gud product MORE,5,1
Awesome product..and on time delivery adds value MORE,5,1
Received as mentioned in good condition MORE,4,1
Original very good product at this price MORE,4,1
This product is pretty good at reasonable price. MORE,5,1
Its genuine. Nothing more need to say. MORE,5,1
Nyc MORE,4,1
Shuttle is good MORE,5,1
Im very happy that. I got the yonex mavis 350 shuttles today only. Because i had ordered today and i got it today. MORE,5,1
Not bad... delivered on time MORE,3,0
super quality and durable shuttle from yonex. Quick delivery by Flipkart what else i need MORE,5,1
It is a nice product MORE,5,1
Not extremely durable. But a good product nonetheless. MORE,4,1
"I am not happy that, product look like not genuine. The outside box is very low quality and they have cheated me that they have delivered only three boxes instead of four boxes. I am so unhappy about thid MORE",3,0
Delivered before time with nice packaging. Happy! MORE,5,1
gud shuttle ......... MORE,3,0
Good shuttle box MORE,5,1
over priced shuttles coz of no competition  from other brands in terms of shuttle flight and quality . MORE,4,1
"The pack was a little crushed when the product was delivered. Otherwise the product was faring better.The product was delivered on the promised date, so I am happy on that regard. MORE",3,0
Good quality and prompt delivery MORE,5,1
Nice product. Very good in quality. MORE,4,1
I give 4* only for its quick delivery. Its look like original but not sure of its quality. After when use it then ll be get about it. I think it's cheap.. MORE,4,1
Good product as expected..!! MORE,5,1
The product was delivered on time and was original yonex. Happy with the quality of shuttles. I got what I ordered MORE,5,1
Super nice pack MORE,5,1
Good quality...👌 MORE,5,1
The product quality was very good. MORE,5,1
Best quatity yonex m350. Very fast delivery. Ordered on Sunday got it on Monday. MORE,4,1
Best price and quality of product MORE,5,1
Got the genuine product. MORE,4,1
Nice go for it MORE,4,1
"Thanks your seller ,who gave me packed box of shutte ....It's really genioun product MORE",5,1
Its original and good to play MORE,5,1
Nice product.. MORE,5,1
"Good quality, but got just delayed in shipping the product MORE",4,1
Not value for money ...better to buy in local sports store MORE,4,1
very bad quality 👎👎👎👎👎👎👎👎👎👎 MORE,1,0
Flipkart do always best nice and geniune product 10 out of 10 flipkart thanks..... MORE,5,1
Topnotch MORE,4,1
Good product by flipkart MORE,4,1
Thisproduct is veryhelpful in this services MORE,5,1
The product is good but the delivery was not good the box was completely flatten... MORE,4,1
gud MORE,5,1
not much durable MORE,3,0
Thanks flipkart for good quality products MORE,5,1
Nice to buy MORE,5,1
No doubt Mavis 350 is good.  But the seller sent Mavis 10 instead and I had to return and replace it.  Not sure if it was intentional. MORE,3,0
It's much good. MORE,5,1
quality is very good. thanks to seller for timely delivery. MORE,5,1
Worthy products MORE,5,1
Very Nice Shuttle Specially At This Price Ultimate MORE,1,0
Delivered in time. The product is as excpected.Thanks to fkart MORE,5,1
Super product..I got Rs 620 MORE,5,1
Nice productI have received it on sunday and the product was in best condition the shuttlecock was very nice . MORE,5,1
Good product at best price. Delivery by Flipkart is also good. Shuttle is of best quality as usual. Thanks Flipkart. MORE,5,1
Nice product.. Perfect for intermediate players... MORE,4,1
Not bad it's avg..... MORE,3,0
It was nice but 3 shuttles were cracked so they broked in 10 days MORE,5,1
Value for money. Good delivery by Flipkart MORE,5,1
Long time work ing MORE,5,1
Very nice product. Super fast delivery. MORE,4,1
Awesome job by flipcart........i m loving it MORE,4,1
Got it cheap but the shuttles are not lasting long. The green strip is coming off quickly and is causing the cork base to separate quickly. MORE,4,1
Very good product nice...@ MORE,5,1
"Nice product, go for it. MORE",4,1
Good for club MORE,5,1
Amazing deal ... Thanks flipkart .. I bought it only in Rs 605/ MORE,5,1
Good paking so fast ilike so much MORE,5,1
3 balls are worst conditions MORE,2,0
Original and lessprice .. Happy MORE,5,1
"One of the shuttle is not good ,the others are okay MORE",4,1
Excellent again MORE,4,1
GOOD FOR INTERMEDIATE MORE,4,1
This mavis 350 was not as good as the last one i used. MORE,3,0
Only 2 seemed to be original. Rest all r not upto the mark. Disappointed. MORE,1,0
Good quality and she'll life MORE,4,1
Not so good MORE,2,0
Baad quality MORE,1,0
"Packing not so good, product quality medium MORE",3,0
"Received the package in appropriate time in a nice package, Original product best quality. MORE",4,1
mavis 350 is good for indoor play better go for it MORE,5,1
Very good quality MORE,1,0
This badminton shuttle is very good . This quality is very nice. MORE,5,1
Nice product... fully satisfied...speed of shuttle is good. MORE,4,1
Bought it for INR 525 during the big 10 sales. These are one of the best shuttle corks available and one would normally last for atleast 10 days with 2 hours of play a day. MORE,4,1
Good product.. MORE,4,1
It's good shattle MORE,4,1
Shuttle was light as compare to the shop purchase. May be some duplicate in it MORE,1,0
Good for indoor game MORE,5,1
"Good product,, MORE",5,1
Awesome for training. MORE,5,1
Best product for outdoor play MORE,5,1
I brought this product but it's waste of money they have given used product pl don't buy this product MORE,1,0
Packing can ve better MORE,4,1
"Light weight shuttles, great for professional playing. MORE",5,1
Gud one... MORE,5,1
Grt MORE,4,1
Nice stuttle..love it MORE,2,0
"NICE DELivered  PRODUCT WAS HIGH QUALITY, WHICH SHOWN IN CORT MORE",5,1
"Shuttles look genuine, but the packing is terrible. The box easily easily gets damaged and the shuttles inside get spoilt. They should opt for a better packing. MORE",4,1
I got original Yonex malvis 350.thanks Flipkart but delivery slow. MORE,5,1
Best quality at best price👌 MORE,5,1
Nice product and reached on time MORE,5,1
Original product received MORE,5,1
A very nice product. It is very good for beginners. MORE,5,1
Best ones for practice. Lasts long too. MORE,5,1
It's more then expected MORE,5,1
Top qualityFeel real playing MORE,5,1
very cheap price MORE,5,1
Nice and orignal product MORE,5,1
It's  good MORE,4,1
Nice durability..... Superior in indoor court. MORE,4,1
Good shuttles for warm climatic conditions... MORE,5,1
Very good packing and product. Liked it MORE,5,1
"Though I got the product around rs 620 , it was not a good shuttle and broke off in a day's play with intermediate level of play. So in all the box  lasted for 10 days  or so. MORE",2,0
"Last long, worth buying MORE",5,1
best and cheap compared to other online site ...and quality is up to the mark.... MORE,4,1
Nice product MORE,1,0
Go for it if u r a beginner at badminton MORE,4,1
Very good shuttle by yonex MORE,5,1
Shuttle is v Gud at v nice price. V durable MORE,5,1
Good quality product i liked it MORE,5,1
VERY GOOD QUALITY MORE,5,1
"Good , genuine MORE",4,1
Nice oneAdipolyyayin bro.. MORE,3,0
"It is very good shuttle.long lasting, balancing.. MORE",5,1
Very good balance in the shuttle with less durable. But while playing it will give a great experience MORE,5,1
good for smash shot MORE,5,1
Just awsm delivery and very good product MORE,5,1
Good quality shuttle.... Enjoy playing.... MORE,5,1
GoodBut price is high . I bought the same shuttle from this dealer in 685 rs. but price is surging. MORE,3,0
Good product for indoor MORE,4,1
Lasts for long time MORE,4,1
Mavis 350 are much in demand now. Best shuttles for intermediate to semi pro players. MORE,5,1
Perfect for intermediate players MORE,5,1
These are not of very good quality MORE,3,0
High quality product. Good for amateurs like me. MORE,5,1
Two shuttles were defective stars for prompt delivery MORE,4,1
Packaging was not properly done. MORE,3,0
Product is very good MORE,5,1
Received the barrel with seal. Happy with the product. MORE,4,1
Product is in not good enough MORE,2,0
worst product in online purchase please consider my review.. MORE,1,0
Best for indoor playing. MORE,5,1
Very good one Nd v r hppy with this product Actly v r vry dbtfl with the online shoping nd allBt ma frnds all r hpy with this Tnk u filpkart ..... MORE,5,1
"Hello Friends,I would like to tell you that I play the badminton on a regular basis with my friends and this shuttle is our first choice because, as we practised daily 1-2 hours this shuttle last 4-6 days. Also, Most of the time it damages from a crown / fur area rather than cork. A good product for beginners. MORE",4,1
"Good, find no issue, MORE",4,1
"There was a small delay in delivery, however product is good... MORE",5,1
Fully satisfied..... MORE,4,1
Good product which I received Mavis 350 . MORE,3,0
Very Good product but packing is not good MORE,4,1
Nice project MORE,5,1
Best shuttle you can get for playing both outdoors and indoors. MORE,5,1
Good item MORE,4,1
